id,product,category,quantity,unit_price,region,sales_rep,total
488,Mouse,Office,,1428.13,East,Alice,
489,Desk,Furniture,2.0,795.77,East,Alice,1591.54
490,Chair,Office,,875.96,South,,
491,Mouse,Electronics,,882.25,South,,
492,Keyboard,Electronics,3.0,1473.53,,Dave,4420.59
493,Chair,Office,,496.8,East,Carol,
494,Phone,Office,3.0,1197.89,West,Dave,3593.67
495,Phone,Office,5.0,321.84,,Bob,1609.1999999999998
496,Tablet,Furniture,2.0,1074.84,East,,2149.68
497,Tablet,Electronics,1.0,782.73,South,Bob,782.73
498,Mouse,Office,5.0,820.12,West,Carol,4100.6
499,Mouse,Office,4.0,505.4,West,Eve,2021.6
500,Desk,Office,2.0,1107.55,,Carol,2215.1
501,Laptop,Furniture,5.0,1281.66,West,Bob,6408.3
502,Tablet,Furniture,,496.64,North,Bob,
503,Phone,Furniture,4.0,1022.57,,Eve,4090.28
504,Mouse,Electronics,1.0,1168.45,,,1168.45
505,Laptop,Furniture,2.0,1435.18,West,,2870.36
506,Monitor,Office,2.0,1213.18,West,Alice,2426.36
507,Monitor,Electronics,3.0,1442.07,West,Eve,4326.21
508,Desk,Electronics,1.0,500.31,East,Dave,500.31
509,Mouse,Office,3.0,429.36,,Dave,1288.08
510,Phone,Office,1.0,437.49,North,Carol,437.49
511,Tablet,Furniture,4.0,626.99,West,Eve,2507.96
512,Desk,Electronics,4.0,754.76,West,Alice,3019.04
513,Phone,Office,1.0,1254.42,North,Alice,1254.42
514,Phone,Office,3.0,1499.04,West,Bob,4497.12
515,Laptop,Furniture,5.0,1349.33,North,Carol,6746.65
516,Phone,Office,2.0,1479.58,West,,2959.16
517,Phone,Office,4.0,796.1,South,Bob,3184.4
518,Keyboard,Electronics,5.0,1160.74,East,Eve,5803.7
519,Mouse,Furniture,3.0,1111.93,South,Bob,3335.79
520,Keyboard,Furniture,3.0,1482.94,East,Dave,4448.82
521,Phone,Office,,1382.27,,Carol,
522,Desk,Furniture,5.0,1155.32,North,Dave,5776.599999999999
523,Monitor,Furniture,,1021.7,South,,
524,Tablet,Electronics,3.0,1111.64,West,Alice,3334.92
525,Tablet,Electronics,2.0,1452.83,,Dave,2905.66
526,Phone,Electronics,3.0,428.87,East,Alice,1286.6100000000001
527,Monitor,Furniture,,514.12,East,Dave,
528,Monitor,Electronics,5.0,232.13,South,Carol,1160.65
529,Mouse,Electronics,2.0,1303.72,East,Bob,2607.44
530,Desk,Office,,1083.23,East,Bob,
531,Desk,Office,,599.4,North,Alice,
532,Tablet,Electronics,5.0,401.55,North,Carol,2007.75
533,Chair,Electronics,4.0,211.51,South,Carol,846.04
534,Desk,Office,2.0,781.67,East,,1563.34
535,Mouse,Electronics,4.0,457.78,North,,1831.12
536,Tablet,Furniture,2.0,1365.4,North,,2730.8
537,Chair,Office,1.0,724.53,South,Carol,724.53
538,Desk,Furniture,,821.49,North,Carol,
539,Phone,Electronics,3.0,592.37,East,Eve,1777.1100000000001
540,Keyboard,Electronics,4.0,1111.95,East,Dave,4447.8
541,Keyboard,Furniture,,928.2,West,Bob,
542,Chair,Electronics,1.0,1170.91,West,Eve,1170.91
543,Laptop,Furniture,3.0,1249.79,North,Carol,3749.37
544,Tablet,Office,1.0,805.53,North,,805.53
545,Chair,Electronics,4.0,1419.83,West,,5679.32
546,Desk,Electronics,5.0,388.49,North,Carol,1942.45
547,Laptop,Office,4.0,1363.48,,Eve,5453.92
548,Monitor,Furniture,2.0,725.81,East,,1451.62
549,Mouse,Furniture,1.0,412.89,East,Dave,412.89
550,Chair,Office,1.0,927.51,East,,927.51
551,Mouse,Electronics,2.0,695.48,,Alice,1390.96
552,Laptop,Furniture,1.0,1210.96,West,,1210.96
553,Phone,Furniture,5.0,1094.8,South,Alice,5474.0
554,Monitor,Electronics,4.0,397.76,West,Eve,1591.04
555,Tablet,Electronics,4.0,1044.77,West,Carol,4179.08
556,Phone,Furniture,3.0,114.84,South,Carol,344.52
557,Chair,Office,3.0,955.53,West,Alice,2866.59
558,Tablet,Office,3.0,1183.64,West,Alice,3550.92
559,Desk,Furniture,4.0,486.58,,Bob,1946.32
560,Chair,Electronics,,293.27,,Carol,
561,Monitor,Furniture,4.0,476.65,East,Alice,1906.6
562,Tablet,Furniture,2.0,135.37,,,270.74
563,Mouse,Electronics,1.0,857.5,,,857.5
564,Keyboard,Office,1.0,747.31,West,Carol,747.31
565,Monitor,Office,2.0,716.3,South,Alice,1432.6
566,Laptop,Electronics,3.0,517.37,,Eve,1552.1100000000001
567,Laptop,Furniture,,1412.36,North,Bob,
568,Keyboard,Electronics,3.0,110.73,East,Alice,332.19
569,Desk,Electronics,2.0,17.27,East,Eve,34.54
570,Laptop,Furniture,4.0,1052.16,East,Eve,4208.64
571,Desk,Electronics,3.0,19.32,South,Alice,57.96
572,Chair,Furniture,,530.91,North,Eve,
573,Desk,Electronics,1.0,1213.19,,,1213.19
574,Keyboard,Office,,216.18,,Alice,
575,Monitor,Furniture,2.0,377.88,East,,755.76
576,Keyboard,Furniture,5.0,222.46,South,,1112.3
577,Tablet,Electronics,4.0,357.55,West,Bob,1430.2
578,Desk,Electronics,,597.63,North,Carol,
579,Laptop,Furniture,,490.2,,,
580,Laptop,Electronics,3.0,223.47,West,Alice,670.41
581,Desk,Office,,389.77,North,Carol,
582,Keyboard,Furniture,,831.14,East,Alice,
583,Laptop,Electronics,3.0,1202.44,North,Alice,3607.32
584,Mouse,Furniture,4.0,864.32,West,Eve,3457.28
585,Monitor,Office,4.0,1457.54,East,Eve,5830.16
586,Keyboard,Furniture,1.0,633.15,,Carol,633.15
587,Chair,Furniture,4.0,250.89,South,Alice,1003.56
588,Monitor,Office,,257.35,East,Bob,
589,Chair,Electronics,5.0,87.93,South,,439.65000000000003
590,Chair,Office,,1490.09,North,Carol,
591,Keyboard,Office,,887.22,South,Dave,
592,Mouse,Office,3.0,1338.18,North,Bob,4014.54
593,Laptop,Furniture,1.0,667.14,North,Eve,667.14
594,Mouse,Electronics,2.0,214.48,West,Alice,428.96
595,Monitor,Office,3.0,61.4,North,,184.2
596,Desk,Office,4.0,616.28,North,Eve,2465.12
597,Laptop,Electronics,3.0,600.63,North,Eve,1801.8899999999999
598,Laptop,Electronics,3.0,736.12,,Eve,2208.36
599,Chair,Electronics,4.0,1110.66,North,Alice,4442.64
600,Monitor,Furniture,4.0,990.85,North,Bob,3963.4
601,Mouse,Office,2.0,396.64,North,Bob,793.28
602,Phone,Electronics,3.0,1450.06,,Carol,4350.18
603,Phone,Electronics,,1222.8,West,,
604,Tablet,Furniture,5.0,1094.96,East,,5474.8
605,Keyboard,Office,,1205.05,,Alice,
606,Phone,Furniture,2.0,259.73,,Bob,519.46
607,Desk,Furniture,4.0,1064.42,North,,4257.68
608,Mouse,Office,2.0,997.03,East,Alice,1994.06
609,Tablet,Furniture,5.0,157.37,,,786.85
610,Monitor,Furniture,5.0,30.99,,,154.95
611,Monitor,Electronics,1.0,1173.03,East,Alice,1173.03
612,Tablet,Furniture,3.0,204.63,North,Dave,613.89
613,Phone,Office,5.0,666.74,West,Carol,3333.7
614,Mouse,Office,3.0,416.06,South,Carol,1248.18
615,Mouse,Electronics,3.0,21.75,East,,65.25
616,Laptop,Furniture,,1089.51,,Dave,
617,Keyboard,Furniture,,208.38,North,Bob,
618,Phone,Office,3.0,1009.51,South,Alice,3028.5299999999997
619,Tablet,Furniture,1.0,327.51,South,Eve,327.51
620,Phone,Furniture,2.0,826.52,West,Alice,1653.04
621,Monitor,Furniture,4.0,381.6,North,Carol,1526.4
622,Monitor,Electronics,4.0,80.0,East,Bob,320.0
623,Keyboard,Office,4.0,126.45,East,Alice,505.8
624,Tablet,Office,2.0,21.03,,Alice,42.06
625,Laptop,Office,4.0,724.38,East,,2897.52
626,Phone,Office,4.0,1490.35,,Carol,5961.4
627,Desk,Office,2.0,212.45,North,Dave,424.9
628,Chair,Office,5.0,1215.88,,,6079.400000000001
629,Desk,Furniture,4.0,981.03,South,Alice,3924.12
630,Desk,Office,,527.31,,Bob,
631,Phone,Furniture,4.0,531.23,East,Eve,2124.92
632,Monitor,Office,4.0,587.03,West,Carol,2348.12
633,Laptop,Office,1.0,234.33,,Eve,234.33
634,Chair,Furniture,5.0,1077.7,,Bob,5388.5
635,Desk,Office,5.0,822.96,South,Eve,4114.8
636,Tablet,Electronics,1.0,311.8,South,Carol,311.8
637,Phone,Furniture,3.0,724.15,South,Carol,2172.45
638,Chair,Electronics,3.0,431.24,West,Bob,1293.72
639,Chair,Electronics,4.0,60.65,South,,242.6
640,Desk,Office,4.0,1337.55,South,Dave,5350.2
641,Mouse,Furniture,3.0,716.37,,Dave,2149.11
642,Phone,Electronics,5.0,527.79,,Bob,2638.95
643,Desk,Electronics,5.0,1057.36,North,Dave,5286.799999999999
644,Phone,Furniture,5.0,1481.23,East,Carol,7406.15
645,Chair,Electronics,2.0,1232.95,South,Dave,2465.9
646,Chair,Furniture,5.0,656.51,,Dave,3282.55
647,Desk,Electronics,2.0,466.71,West,,933.42
648,Mouse,Furniture,5.0,632.22,South,Eve,3161.1000000000004
649,Laptop,Electronics,,390.34,East,Bob,
650,Mouse,Furniture,4.0,1294.76,,Eve,5179.04
651,Keyboard,Office,5.0,88.22,North,Dave,441.1
652,Monitor,Electronics,3.0,592.72,North,Alice,1778.16
653,Keyboard,Electronics,5.0,1452.93,West,Alice,7264.650000000001
654,Phone,Office,1.0,1470.85,West,Carol,1470.85
655,Tablet,Electronics,5.0,211.88,West,Eve,1059.4
656,Phone,Office,4.0,1030.01,East,,4120.04
657,Chair,Electronics,2.0,1008.68,East,Dave,2017.36
658,Tablet,Office,3.0,174.92,,,524.76
659,Phone,Electronics,2.0,562.22,South,,1124.44
660,Phone,Furniture,3.0,1433.32,East,Alice,4299.96
661,Chair,Office,4.0,1237.0,,,4948.0
662,Keyboard,Office,3.0,975.91,East,Carol,2927.73
663,Phone,Electronics,,835.1,North,Carol,
664,Desk,Furniture,4.0,168.98,North,Eve,675.92
665,Chair,Furniture,,763.26,,Bob,
666,Monitor,Electronics,3.0,1186.06,East,Eve,3558.18
667,Mouse,Electronics,5.0,426.17,South,,2130.85
668,Keyboard,Furniture,5.0,838.97,West,,4194.85
669,Tablet,Electronics,2.0,173.05,South,Bob,346.1
670,Monitor,Electronics,4.0,1075.43,,Bob,4301.72
671,Phone,Office,3.0,572.68,,Eve,1718.04
672,Chair,Office,,1169.29,North,Carol,
673,Phone,Electronics,2.0,1380.57,North,Carol,2761.14
674,Phone,Electronics,5.0,1214.53,West,Carol,6072.65
675,Desk,Office,2.0,456.64,East,Carol,913.28
676,Monitor,Furniture,2.0,69.76,,Bob,139.52
677,Keyboard,Office,,366.79,,Eve,
678,Chair,Office,3.0,1388.97,West,Carol,4166.91
679,Phone,Office,,183.05,South,Alice,
680,Mouse,Office,3.0,391.73,North,Dave,1175.19
681,Laptop,Furniture,3.0,1220.03,East,,3660.09
682,Monitor,Electronics,4.0,314.49,West,Bob,1257.96
683,Tablet,Office,3.0,873.32,East,Alice,2619.96
684,Monitor,Electronics,2.0,620.38,North,Bob,1240.76
685,Chair,Furniture,,396.64,East,Eve,
686,Mouse,Electronics,2.0,806.71,,Eve,1613.42
687,Chair,Electronics,2.0,831.14,East,Eve,1662.28
688,Monitor,Electronics,2.0,313.6,,Alice,627.2
689,Mouse,Electronics,,656.78,East,Carol,
690,Mouse,Furniture,,1210.28,North,Carol,
691,Tablet,Office,3.0,1115.96,North,,3347.88
692,Keyboard,Electronics,2.0,1116.68,East,,2233.36
693,Phone,Furniture,4.0,1042.65,,Carol,4170.6
694,Mouse,Office,1.0,1275.68,West,Eve,1275.68
695,Monitor,Furniture,4.0,149.09,South,Alice,596.36
696,Monitor,Furniture,4.0,342.03,East,Bob,1368.12
697,Keyboard,Office,3.0,577.15,,Bob,1731.4499999999998
698,Laptop,Electronics,3.0,170.51,North,Bob,511.53
699,Chair,Office,5.0,118.06,West,Alice,590.3
700,Laptop,Electronics,3.0,740.38,East,Carol,2221.14
701,Keyboard,Office,1.0,1082.22,South,,1082.22
702,Phone,Furniture,2.0,727.95,East,Dave,1455.9
703,Desk,Office,3.0,1355.58,South,Carol,4066.74
704,Mouse,Electronics,3.0,503.51,,Dave,1510.53
705,Phone,Office,2.0,525.09,East,Bob,1050.18
706,Desk,Furniture,3.0,827.05,East,Eve,2481.1499999999996
707,Laptop,Furniture,2.0,702.02,South,,1404.04
708,Chair,Electronics,,1031.71,,Carol,
709,Phone,Furniture,3.0,1391.44,South,Eve,4174.32
710,Tablet,Electronics,1.0,345.07,West,Eve,345.07
711,Tablet,Office,5.0,388.19,South,Eve,1940.95
712,Desk,Furniture,4.0,1270.33,South,Bob,5081.32
713,Mouse,Furniture,3.0,769.57,West,Carol,2308.71
714,Desk,Office,4.0,683.99,South,Eve,2735.96
715,Desk,Electronics,2.0,70.16,East,Bob,140.32
716,Desk,Office,,549.52,,Eve,
717,Mouse,Office,3.0,1210.82,West,Carol,3632.46
718,Desk,Furniture,4.0,948.4,North,Bob,3793.6
719,Laptop,Electronics,4.0,1355.2,East,Alice,5420.8
720,Monitor,Electronics,,1075.51,West,,
721,Tablet,Furniture,3.0,1462.04,West,,4386.12
722,Desk,Electronics,,1304.67,,Dave,
723,Keyboard,Furniture,2.0,1006.22,East,Alice,2012.44
724,Laptop,Office,2.0,1139.98,West,Carol,2279.96
725,Laptop,Electronics,,72.23,East,Bob,
726,Keyboard,Office,4.0,1342.37,South,Alice,5369.48
727,Chair,Electronics,5.0,1466.62,South,,7333.099999999999
728,Chair,Electronics,,1159.11,,,
729,Tablet,Electronics,2.0,308.16,North,Carol,616.32
730,Keyboard,Furniture,5.0,318.67,West,Eve,1593.3500000000001
731,Desk,Office,4.0,225.24,East,Carol,900.96
732,Mouse,Electronics,3.0,129.9,South,Dave,389.70000000000005
733,Phone,Furniture,3.0,841.97,West,Dave,2525.91
734,Mouse,Office,2.0,1364.65,North,Alice,2729.3
735,Monitor,Electronics,,926.58,South,,
736,Chair,Electronics,1.0,874.5,North,Eve,874.5
737,Desk,Electronics,4.0,226.71,East,Bob,906.84
738,Desk,Furniture,2.0,509.65,North,Carol,1019.3
739,Laptop,Office,1.0,593.79,East,,593.79
740,Laptop,Furniture,5.0,1085.09,West,Eve,5425.45
741,Mouse,Furniture,3.0,282.46,North,Dave,847.3799999999999
742,Laptop,Office,4.0,533.06,East,Carol,2132.24
743,Phone,Electronics,,1352.37,East,Eve,
744,Phone,Furniture,5.0,1358.98,North,Dave,6794.9
745,Tablet,Furniture,4.0,1176.64,West,Dave,4706.56
746,Mouse,Furniture,1.0,716.82,West,,716.82
747,Monitor,Furniture,4.0,128.58,West,Alice,514.32
748,Laptop,Furniture,4.0,962.86,,Carol,3851.44
749,Mouse,Electronics,3.0,143.67,South,,431.01
750,Keyboard,Office,1.0,815.25,,Alice,815.25
751,Tablet,Office,5.0,754.04,South,Alice,3770.2
752,Mouse,Furniture,4.0,885.88,South,,3543.52
753,Phone,Furniture,2.0,535.32,,Eve,1070.64
754,Desk,Office,1.0,1164.69,West,Eve,1164.69
755,Laptop,Furniture,3.0,460.75,West,,1382.25
756,Mouse,Office,5.0,282.67,North,Eve,1413.3500000000001
757,Phone,Office,,944.46,West,,
758,Phone,Electronics,3.0,735.96,East,Bob,2207.88
759,Keyboard,Office,4.0,6.56,North,Alice,26.24
760,Desk,Electronics,,263.72,,Dave,
761,Mouse,Furniture,3.0,1285.6,North,,3856.7999999999997
762,Desk,Furniture,4.0,1112.91,North,Dave,4451.64
763,Phone,Furniture,3.0,887.73,East,Bob,2663.19
764,Desk,Furniture,1.0,1354.79,East,Bob,1354.79
765,Phone,Electronics,5.0,670.8,West,Dave,3354.0
766,Mouse,Electronics,2.0,1398.44,,,2796.88
767,Mouse,Office,,16.44,North,Dave,
768,Laptop,Office,4.0,152.78,West,Dave,611.12
769,Tablet,Electronics,2.0,1496.6,North,Bob,2993.2
770,Mouse,Electronics,2.0,612.94,East,Carol,1225.88
771,Keyboard,Furniture,1.0,873.08,,Carol,873.08
772,Phone,Office,,652.18,,Eve,
773,Chair,Electronics,3.0,1220.95,East,,3662.8500000000004
774,Desk,Electronics,4.0,776.86,North,Carol,3107.44
775,Laptop,Electronics,,78.17,East,Alice,
776,Keyboard,Electronics,2.0,579.84,,Carol,1159.68
777,Tablet,Furniture,4.0,130.41,South,Bob,521.64
778,Laptop,Furniture,4.0,1449.29,North,Bob,5797.16
779,Keyboard,Office,,355.07,East,Carol,
780,Keyboard,Electronics,,969.13,North,Alice,
781,Desk,Electronics,2.0,271.39,South,Carol,542.78
782,Keyboard,Furniture,4.0,1272.87,,Carol,5091.48
783,Laptop,Office,3.0,288.81,South,Dave,866.4300000000001
784,Mouse,Furniture,2.0,233.56,North,Dave,467.12
785,Phone,Electronics,5.0,1224.35,West,,6121.75
786,Desk,Furniture,2.0,715.6,North,,1431.2
787,Chair,Electronics,5.0,68.85,North,Alice,344.25
788,Keyboard,Electronics,2.0,1368.87,West,Eve,2737.74
789,Phone,Office,4.0,1471.2,North,Dave,5884.8
790,Monitor,Office,5.0,486.05,South,Dave,2430.25
791,Laptop,Electronics,2.0,1462.73,South,Carol,2925.46
792,Chair,Furniture,1.0,1433.23,North,Carol,1433.23
793,Keyboard,Office,5.0,207.54,West,Eve,1037.7
794,Monitor,Furniture,1.0,485.84,East,Dave,485.84
795,Keyboard,Office,,1039.66,North,Carol,
796,Mouse,Electronics,,536.41,East,Alice,
797,Mouse,Electronics,2.0,550.47,East,Eve,1100.94
798,Laptop,Office,5.0,711.28,North,Alice,3556.3999999999996
799,Laptop,Electronics,1.0,230.62,,Dave,230.62
800,Desk,Office,4.0,1395.88,West,Bob,5583.52
801,Monitor,Office,,1017.56,North,Eve,
802,Keyboard,Electronics,2.0,1310.05,West,,2620.1
803,Chair,Office,4.0,461.66,North,Dave,1846.64
804,Laptop,Furniture,4.0,1020.41,South,Carol,4081.64
805,Mouse,Furniture,1.0,273.28,West,Bob,273.28
806,Phone,Electronics,3.0,754.53,West,Dave,2263.59
807,Monitor,Electronics,3.0,1429.73,West,Eve,4289.1900000000005
808,Keyboard,Office,2.0,1495.12,East,Alice,2990.24
809,Keyboard,Office,3.0,983.26,East,,2949.7799999999997
810,Mouse,Furniture,3.0,1364.22,West,Dave,4092.66
811,Desk,Office,3.0,1173.23,South,Alice,3519.69
812,Keyboard,Furniture,2.0,581.93,,Dave,1163.86
813,Phone,Office,4.0,1208.52,South,Carol,4834.08
814,Chair,Furniture,5.0,317.36,West,Dave,1586.8000000000002
815,Tablet,Electronics,,529.67,North,Dave,
816,Monitor,Electronics,3.0,879.61,South,Alice,2638.83
817,Chair,Office,1.0,485.96,East,,485.96
818,Desk,Office,5.0,1281.93,West,Alice,6409.650000000001
819,Monitor,Office,4.0,839.71,North,Alice,3358.84
820,Mouse,Office,1.0,452.01,,Carol,452.01
821,Monitor,Electronics,5.0,1245.96,West,Carol,6229.8
822,Laptop,Furniture,,974.05,North,Alice,
823,Laptop,Furniture,4.0,329.83,East,Bob,1319.32
824,Mouse,Office,,423.81,North,,
825,Desk,Furniture,5.0,26.38,,Carol,131.9
826,Mouse,Office,,527.29,West,Eve,
827,Monitor,Furniture,5.0,520.03,North,,2600.1499999999996
828,Desk,Office,,493.58,East,Dave,
829,Chair,Furniture,,802.09,North,Bob,
830,Laptop,Furniture,2.0,1309.12,West,Carol,2618.24
831,Chair,Office,2.0,41.83,West,Dave,83.66
832,Desk,Office,1.0,370.07,East,,370.07
833,Monitor,Electronics,4.0,364.59,,,1458.36
834,Tablet,Electronics,1.0,714.22,East,,714.22
835,Desk,Furniture,3.0,181.93,West,Dave,545.79
836,Desk,Office,,1323.13,,Bob,
837,Monitor,Electronics,5.0,202.66,East,Dave,1013.3
838,Phone,Furniture,5.0,1301.44,East,Dave,6507.200000000001
839,Desk,Electronics,2.0,1002.15,South,Dave,2004.3
840,Laptop,Electronics,2.0,400.77,South,Carol,801.54
841,Laptop,Electronics,,1186.03,South,Dave,
842,Laptop,Office,4.0,67.59,East,,270.36
843,Desk,Office,,1277.34,East,Bob,
844,Monitor,Furniture,4.0,81.83,East,Dave,327.32
845,Keyboard,Office,,292.85,South,Carol,
846,Tablet,Office,3.0,1487.91,North,Alice,4463.7300000000005
847,Laptop,Furniture,1.0,771.31,West,Dave,771.31
848,Chair,Furniture,,187.95,North,,
849,Phone,Electronics,5.0,696.09,West,Dave,3480.4500000000003
850,Desk,Electronics,3.0,894.21,North,,2682.63
851,Mouse,Electronics,4.0,157.77,South,Bob,631.08
852,Chair,Electronics,1.0,841.3,North,Eve,841.3
853,Monitor,Office,1.0,74.14,,Eve,74.14
854,Laptop,Office,5.0,451.66,South,,2258.3
855,Phone,Furniture,,1458.7,South,Eve,
856,Phone,Office,5.0,373.71,South,Carol,1868.55
857,Desk,Electronics,2.0,1107.88,North,Bob,2215.76
858,Desk,Electronics,2.0,868.39,South,,1736.78
859,Mouse,Furniture,,31.14,North,Eve,
860,Tablet,Office,2.0,986.78,West,,1973.56
861,Chair,Office,1.0,45.29,West,Carol,45.29
862,Keyboard,Electronics,5.0,277.32,West,Carol,1386.6
863,Mouse,Office,,1055.51,North,,
864,Desk,Furniture,4.0,877.84,,,3511.36
865,Chair,Office,3.0,1138.16,North,Dave,3414.4800000000005
866,Phone,Office,5.0,1245.41,,Bob,6227.05
867,Phone,Office,2.0,257.74,South,Bob,515.48
868,Mouse,Furniture,,1150.66,West,Dave,
869,Monitor,Office,,1175.12,East,Dave,
870,Mouse,Electronics,2.0,915.91,West,Eve,1831.82
871,Monitor,Electronics,4.0,1255.07,South,Dave,5020.28
872,Phone,Electronics,5.0,704.94,South,Dave,3524.7000000000003
873,Mouse,Electronics,2.0,207.51,South,Carol,415.02
874,Tablet,Furniture,4.0,569.87,East,Bob,2279.48
875,Laptop,Office,3.0,1197.51,West,,3592.5299999999997
876,Mouse,Electronics,5.0,1385.23,South,Eve,6926.15
877,Laptop,Office,2.0,885.39,West,Alice,1770.78
878,Laptop,Electronics,2.0,1293.82,South,Eve,2587.64
879,Monitor,Electronics,,1173.37,West,Eve,
880,Phone,Office,2.0,1009.3,,,2018.6
881,Chair,Office,,849.52,,Alice,
882,Laptop,Electronics,1.0,1250.21,North,Dave,1250.21
883,Keyboard,Office,3.0,450.97,West,Carol,1352.91
884,Monitor,Furniture,3.0,1418.53,South,Carol,4255.59
885,Laptop,Electronics,5.0,615.99,,,3079.95
886,Mouse,Office,1.0,1331.61,North,Alice,1331.61
887,Laptop,Electronics,4.0,1454.57,East,Alice,5818.28
888,Tablet,Furniture,3.0,1299.31,North,Alice,3897.93
889,Desk,Electronics,,1223.01,,Dave,
890,Laptop,Office,5.0,590.64,West,Eve,2953.2
891,Mouse,Electronics,4.0,270.26,South,Carol,1081.04
892,Desk,Electronics,5.0,1456.44,South,Carol,7282.200000000001
893,Mouse,Furniture,,285.64,North,Eve,
894,Monitor,Electronics,4.0,1344.09,North,,5376.36
895,Monitor,Office,5.0,1205.47,,Carol,6027.35
896,Mouse,Furniture,,181.98,North,Carol,
897,Phone,Office,4.0,680.16,West,Carol,2720.64
898,Monitor,Furniture,,1129.07,West,,
899,Monitor,Office,5.0,354.59,South,Bob,1772.9499999999998
900,Monitor,Office,3.0,799.99,,Dave,2399.9700000000003
901,Phone,Office,1.0,1346.14,North,Eve,1346.14
902,Chair,Office,,1170.86,East,Alice,
903,Keyboard,Office,5.0,591.85,North,Carol,2959.25
904,Chair,Furniture,1.0,153.95,South,Bob,153.95
905,Chair,Furniture,2.0,165.85,South,Carol,331.7
906,Chair,Furniture,1.0,939.47,,Dave,939.47
907,Mouse,Electronics,3.0,1495.57,,Dave,4486.71
908,Monitor,Furniture,1.0,1082.34,,Carol,1082.34
909,Desk,Electronics,4.0,632.93,North,Alice,2531.72
910,Desk,Office,,521.84,East,,
911,Phone,Office,2.0,896.83,West,Bob,1793.66
912,Phone,Furniture,1.0,707.04,North,,707.04
913,Chair,Electronics,1.0,1410.09,,Eve,1410.09
914,Tablet,Electronics,1.0,1475.89,West,Dave,1475.89
915,Tablet,Electronics,3.0,224.83,,Alice,674.49
916,Laptop,Electronics,3.0,1480.5,,Carol,4441.5
917,Monitor,Electronics,,770.24,South,Dave,
918,Phone,Electronics,2.0,1384.42,,Dave,2768.84
919,Laptop,Electronics,,791.64,South,Dave,
920,Desk,Office,2.0,559.15,North,Carol,1118.3
921,Keyboard,Office,3.0,281.85,North,Dave,845.5500000000001
922,Monitor,Electronics,5.0,377.07,North,Eve,1885.35
923,Laptop,Electronics,5.0,861.21,West,Dave,4306.05
924,Chair,Furniture,4.0,553.68,South,Bob,2214.72
925,Laptop,Electronics,4.0,80.23,East,,320.92
926,Tablet,Office,2.0,294.93,West,Bob,589.86
927,Chair,Electronics,1.0,1347.22,North,Bob,1347.22
928,Keyboard,Office,1.0,1003.86,South,,1003.86
929,Keyboard,Electronics,5.0,79.06,East,,395.3
930,Laptop,Furniture,4.0,742.41,North,Eve,2969.64
931,Chair,Furniture,1.0,97.92,West,Alice,97.92
932,Desk,Office,5.0,699.55,,Bob,3497.75
933,Keyboard,Furniture,5.0,1249.24,North,Carol,6246.2
934,Keyboard,Electronics,,213.04,West,Alice,
935,Mouse,Furniture,2.0,966.06,North,Eve,1932.12
936,Mouse,Electronics,2.0,1404.6,,,2809.2
937,Mouse,Electronics,1.0,261.39,East,Bob,261.39
938,Chair,Electronics,,166.21,North,,
939,Phone,Furniture,,382.6,South,Eve,
940,Phone,Office,2.0,1291.9,West,,2583.8
941,Desk,Electronics,4.0,101.09,West,Alice,404.36
942,Desk,Electronics,,819.74,South,Carol,
943,Tablet,Office,3.0,1327.69,North,Eve,3983.07
944,Keyboard,Office,2.0,797.0,,Dave,1594.0
945,Chair,Electronics,2.0,296.47,North,Carol,592.94
946,Mouse,Office,,280.41,North,Bob,
947,Chair,Electronics,,744.18,South,Bob,
948,Monitor,Electronics,3.0,1255.44,,Alice,3766.32
949,Chair,Office,5.0,570.81,East,Alice,2854.0499999999997
950,Keyboard,Electronics,3.0,948.94,East,,2846.82
951,Laptop,Electronics,3.0,289.8,North,Carol,869.4000000000001
952,Keyboard,Furniture,,1382.31,,Carol,
953,Mouse,Furniture,1.0,1076.97,,,1076.97
